chunk_id,document_id,series_id,chunk_index,section,text,department,category,subcategory,document_type,country,classification,allowed_roles,allowed_departments,version,status,owner_team,source_system,updated_at,content_hash
ENG-000024-C01,ENG-000024,ENG-TESTING-00019,1,Purpose,"Unit Testing — Global
Purpose
This document defines the approved operating model for unit testing within Northstar Digital Services.",Software Engineering,Testing,unit testing,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.4,ACTIVE,Data Platform,servicenow,2026-09-23,cecd28c6e90a
ENG-000024-C02,ENG-000024,ENG-TESTING-00019,2,Scope,"Unit Testing — Global
Scope
Country-specific and role-specific exceptions override the global baseline only when explicitly documented. This version is the global baseline; country-specific documents may impose additional requirements.",Software Engineering,Testing,unit testing,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.4,ACTIVE,Data Platform,servicenow,2026-09-23,a7225434317f
ENG-000024-C03,ENG-000024,ENG-TESTING-00019,3,Requirements,"Unit Testing — Global
Requirements
- Unit Testing must follow the current approved policy and ownership model. - Operational evidence for unit testing should be retained according to the applicable retention schedule. - Exceptions involving unit testing require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with unit testing.",Software Engineering,Testing,unit testing,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.4,ACTIVE,Data Platform,servicenow,2026-09-23,2032c5a4a927
ENG-000024-C04,ENG-000024,ENG-TESTING-00019,4,Controls,"Unit Testing — Global
Controls
Sensitive information must follow the organisation's classification and least-privilege requirements.",Software Engineering,Testing,unit testing,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.4,ACTIVE,Data Platform,servicenow,2026-09-23,1823e0154b68
ENG-000024-C05,ENG-000024,ENG-TESTING-00019,5,Procedure,"Unit Testing — Global
Procedure
1. Confirm that the request concerns unit testing.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Data Platform.",Software Engineering,Testing,unit testing,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.4,ACTIVE,Data Platform,servicenow,2026-09-23,335eb40fad86
ENG-000024-C06,ENG-000024,ENG-TESTING-00019,6,Validation,"Unit Testing — Global
Validation
Do not bypass required controls simply to shorten resolution time.",Software Engineering,Testing,unit testing,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.4,ACTIVE,Data Platform,servicenow,2026-09-23,e22426cfddce
ENG-000024-C07,ENG-000024,ENG-TESTING-00019,7,Version,"Unit Testing — Global
Version
Version 1.4. Status: ACTIVE.",Software Engineering,Testing,unit testing,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.4,ACTIVE,Data Platform,servicenow,2026-09-23,63887186a2c1
ENG-000025-C00,ENG-000025,ENG-TESTING-00020,0,Contract Testing — Global v1.1,"Contract Testing — Global v1.1
Contract Testing — Global v1.1
# Contract Testing — Global v1.1",Software Engineering,Testing,contract testing,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.1,ARCHIVED,Data Platform,sharepoint,2024-05-11,7b4457ff885e
ENG-000025-C01,ENG-000025,ENG-TESTING-00020,1,Purpose,"Contract Testing — Global v1.1
Purpose
Teams must apply this guidance when working with contract testing in production or employee-facing environments.",Software Engineering,Testing,contract testing,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.1,ARCHIVED,Data Platform,sharepoint,2024-05-11,6aa906f39592
ENG-000025-C02,ENG-000025,ENG-TESTING-00020,2,Scope,"Contract Testing — Global v1.1
Scope
Archived versions remain available for audit purposes but must not be used for new decisions. This version is the global baseline; country-specific documents may impose additional requirements.",Software Engineering,Testing,contract testing,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.1,ARCHIVED,Data Platform,sharepoint,2024-05-11,114a59b75832
ENG-000025-C03,ENG-000025,ENG-TESTING-00020,3,Requirements,"Contract Testing — Global v1.1
Requirements
- Contract Testing must follow the current approved policy and ownership model. - Operational evidence for contract testing should be retained according to the applicable retention schedule. - Exceptions involving contract testing require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with contract testing.",Software Engineering,Testing,contract testing,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.1,ARCHIVED,Data Platform,sharepoint,2024-05-11,01deffcb1f49
ENG-000025-C04,ENG-000025,ENG-TESTING-00020,4,Controls,"Contract Testing — Global v1.1
Controls
Requests requiring elevated access must be approved by the designated owner and recorded in the enterprise service system.",Software Engineering,Testing,contract testing,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.1,ARCHIVED,Data Platform,sharepoint,2024-05-11,f0ac52b507e0
ENG-000025-C05,ENG-000025,ENG-TESTING-00020,5,Procedure,"Contract Testing — Global v1.1
Procedure
1. Confirm that the request concerns contract testing.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Data Platform.",Software Engineering,Testing,contract testing,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.1,ARCHIVED,Data Platform,sharepoint,2024-05-11,104cb6be4765
ENG-000025-C06,ENG-000025,ENG-TESTING-00020,6,Validation,"Contract Testing — Global v1.1
Validation
Verify the current document version before acting.",Software Engineering,Testing,contract testing,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.1,ARCHIVED,Data Platform,sharepoint,2024-05-11,ef19f47c3e87
ENG-000025-C07,ENG-000025,ENG-TESTING-00020,7,Version,"Contract Testing — Global v1.1
Version
Version 1.1. Status: ARCHIVED. This document is archived and retained only for historical reference.",Software Engineering,Testing,contract testing,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.1,ARCHIVED,Data Platform,sharepoint,2024-05-11,185c1587065c
ENG-000026-C00,ENG-000026,ENG-TESTING-00020,0,Contract Testing — Global v2.2,"Contract Testing — Global v2.2
Contract Testing — Global v2.2
# Contract Testing — Global v2.2",Software Engineering,Testing,contract testing,migration_guide,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],2.2,ACTIVE,Data Platform,google_drive,2026-09-23,ecec9ca7d9a1
ENG-000026-C01,ENG-000026,ENG-TESTING-00020,1,Purpose,"Contract Testing — Global v2.2
Purpose
The standard exists to reduce inconsistent implementation, avoid repeated support effort, and provide an auditable source of truth.",Software Engineering,Testing,contract testing,migration_guide,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],2.2,ACTIVE,Data Platform,google_drive,2026-09-23,ee5683e57d4f
ENG-000026-C02,ENG-000026,ENG-TESTING-00020,2,Scope,"Contract Testing — Global v2.2
Scope
Archived versions remain available for audit purposes but must not be used for new decisions. This version is the global baseline; country-specific documents may impose additional requirements.",Software Engineering,Testing,contract testing,migration_guide,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],2.2,ACTIVE,Data Platform,google_drive,2026-09-23,c08a8ae45625
ENG-000026-C03,ENG-000026,ENG-TESTING-00020,3,Requirements,"Contract Testing — Global v2.2
Requirements
- Contract Testing must follow the current approved policy and ownership model. - Operational evidence for contract testing should be retained according to the applicable retention schedule. - Exceptions involving contract testing require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with contract testing.",Software Engineering,Testing,contract testing,migration_guide,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],2.2,ACTIVE,Data Platform,google_drive,2026-09-23,33909d97ada3
ENG-000026-C04,ENG-000026,ENG-TESTING-00020,4,Controls,"Contract Testing — Global v2.2
Controls
Requests requiring elevated access must be approved by the designated owner and recorded in the enterprise service system.",Software Engineering,Testing,contract testing,migration_guide,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],2.2,ACTIVE,Data Platform,google_drive,2026-09-23,21cb21e8fcb0
ENG-000026-C05,ENG-000026,ENG-TESTING-00020,5,Procedure,"Contract Testing — Global v2.2
Procedure
1. Confirm that the request concerns contract testing.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Data Platform.",Software Engineering,Testing,contract testing,migration_guide,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],2.2,ACTIVE,Data Platform,google_drive,2026-09-23,217ce98a144f
ENG-000026-C06,ENG-000026,ENG-TESTING-00020,6,Validation,"Contract Testing — Global v2.2
Validation
Do not bypass required controls simply to shorten resolution time.",Software Engineering,Testing,contract testing,migration_guide,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],2.2,ACTIVE,Data Platform,google_drive,2026-09-23,2dd3bd69e015
ENG-000026-C07,ENG-000026,ENG-TESTING-00020,7,Version,"Contract Testing — Global v2.2
Version
Version 2.2. Status: ACTIVE.",Software Engineering,Testing,contract testing,migration_guide,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],2.2,ACTIVE,Data Platform,google_drive,2026-09-23,b67ab501c966
ENG-000027-C00,ENG-000027,ENG-JAVA-SER-00021,0,Java Runtime — Global,"Java Runtime — Global
Java Runtime — Global
# Java Runtime — Global",Software Engineering,Java Services,Java runtime,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Frontend Platform,github,2026-09-23,a74b99ddfb03
ENG-000027-C01,ENG-000027,ENG-JAVA-SER-00021,1,Purpose,"Java Runtime — Global
Purpose
Teams must apply this guidance when working with Java runtime in production or employee-facing environments.",Software Engineering,Java Services,Java runtime,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Frontend Platform,github,2026-09-23,59e73b65b5fa
ENG-000027-C02,ENG-000027,ENG-JAVA-SER-00021,2,Scope,"Java Runtime — Global
Scope
Country-specific and role-specific exceptions override the global baseline only when explicitly documented. This version is the global baseline; country-specific documents may impose additional requirements.",Software Engineering,Java Services,Java runtime,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Frontend Platform,github,2026-09-23,2bdcfa0a1e5e
ENG-000027-C03,ENG-000027,ENG-JAVA-SER-00021,3,Requirements,"Java Runtime — Global
Requirements
- Java Runtime must follow the current approved policy and ownership model. - Operational evidence for Java runtime should be retained according to the applicable retention schedule. - Exceptions involving Java runtime require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with Java runtime.",Software Engineering,Java Services,Java runtime,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Frontend Platform,github,2026-09-23,dbe8f50a345a
ENG-000027-C04,ENG-000027,ENG-JAVA-SER-00021,4,Controls,"Java Runtime — Global
Controls
Requests requiring elevated access must be approved by the designated owner and recorded in the enterprise service system.",Software Engineering,Java Services,Java runtime,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Frontend Platform,github,2026-09-23,9b0fe19553dc
ENG-000027-C05,ENG-000027,ENG-JAVA-SER-00021,5,Procedure,"Java Runtime — Global
Procedure
1. Confirm that the request concerns Java runtime.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Frontend Platform.",Software Engineering,Java Services,Java runtime,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Frontend Platform,github,2026-09-23,341d34608351
ENG-000027-C06,ENG-000027,ENG-JAVA-SER-00021,6,Validation,"Java Runtime — Global
Validation
Verify the current document version before acting.",Software Engineering,Java Services,Java runtime,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Frontend Platform,github,2026-09-23,2472ec2a84fa
ENG-000027-C07,ENG-000027,ENG-JAVA-SER-00021,7,Version,"Java Runtime — Global
Version
Version 1.2. Status: ACTIVE.",Software Engineering,Java Services,Java runtime,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Frontend Platform,github,2026-09-23,f93ed8599dad
ENG-000028-C00,ENG-000028,ENG-DATABASE-00022,0,Migration Safety — Global v1.3,"Migration Safety — Global v1.3
Migration Safety — Global v1.3
# Migration Safety — Global v1.3",Software Engineering,Databases,migration safety,known_issue,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ARCHIVED,Architecture Guild,servicenow,2026-09-23,fb5bf3712fae
